System,Dataset,Model,MAE,MAPE,RMSE
x264,blue_sky_1080p25_short.y4m.csv,Linear Regression,0.31239026619746624,1.1235657526383627,0.40808888374459296
x264,blue_sky_1080p25_short.y4m.csv,XGBoost,0.11625409829176417,0.33632070322917884,0.2623569336053538
x264,blue_sky_1080p25_short.y4m.csv,Linear Regression,0.3231936569158241,1.055615710587071,0.42331579552809145
x264,blue_sky_1080p25_short.y4m.csv,XGBoost,0.12052144508411533,0.3467487491228528,0.25687567463159544
x264,blue_sky_1080p25_short.y4m.csv,Linear Regression,0.31320360459936103,1.0440928613323592,0.4062306883146912
x264,blue_sky_1080p25_short.y4m.csv,XGBoost,0.12205871070435426,0.39063364839256515,0.27209479141442117
x264,blue_sky_1080p25_short.y4m.csv,Linear Regression,0.3002013539329297,1.0359100732050783,0.38273130260045624
x264,blue_sky_1080p25_short.y4m.csv,XGBoost,0.10805030477127221,0.25462678490811685,0.2510666926807636
x264,Johnny_1280x720_60_short.y4m.csv,Linear Regression,0.33646933709159704,2.849386879669427,0.43814886216073035
x264,Johnny_1280x720_60_short.y4m.csv,XGBoost,0.12218477010329196,0.9580119780228857,0.2751962036484679
x264,Johnny_1280x720_60_short.y4m.csv,Linear Regression,0.32435452708094475,1.94344273168944,0.42869234227864633
x264,Johnny_1280x720_60_short.y4m.csv,XGBoost,0.12105064163689858,0.5329646679681048,0.2795484819772466
x264,Johnny_1280x720_60_short.y4m.csv,Linear Regression,0.3330277670122868,1.7897310395649775,0.44108321818804885
x264,Johnny_1280x720_60_short.y4m.csv,XGBoost,0.12407617683610343,0.5740303196005184,0.2668440911336002
x264,Johnny_1280x720_60_short.y4m.csv,Linear Regression,0.324056811733744,1.6956120843070757,0.4255350295468206
x264,Johnny_1280x720_60_short.y4m.csv,XGBoost,0.12675182932112777,0.5354729657534094,0.2928673585815028
x264,Johnny_1280x720_60_short.y4m.csv,Linear Regression,0.311859253585529,1.9244641404377865,0.398857029432508
x264,Johnny_1280x720_60_short.y4m.csv,XGBoost,0.11101388988419604,0.5572172341507962,0.2589314267652525
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,Linear Regression,0.3228537224825776,1.111405694610234,0.41446160075850863
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,XGBoost,0.11779078204231727,0.3611917404206415,0.26266975852415664
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,Linear Regression,0.31098761527485974,3.762719426292895,0.4057635916418686
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,XGBoost,0.11675932578809121,1.1926398266568075,0.26291273232082724
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,Linear Regression,0.31975041818474775,3.5250098716125127,0.4178415540276662
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,XGBoost,0.11879364749515826,0.4806758748380632,0.25243049955184643
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,Linear Regression,0.31150269307541556,0.9261318935103482,0.40346956142505264
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,XGBoost,0.12123933769355388,0.33057021771494405,0.27092587158491066
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,Linear Regression,0.29860562724207085,3.6614461827206335,0.38035860677601807
x264,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m.csv,XGBoost,0.10760072777865402,0.6537715119673518,0.24427124833121386
x264,pedestrian_area_1080p25_short.y4m.csv,Linear Regression,0.3160289462922857,0.762760635030147,0.40838032673385044
x264,pedestrian_area_1080p25_short.y4m.csv,XGBoost,0.11567617311950723,0.28118478339281966,0.258209507045999
x264,pedestrian_area_1080p25_short.y4m.csv,Linear Regression,0.3066729539001933,0.6653463369998956,0.39800976745988864
x264,pedestrian_area_1080p25_short.y4m.csv,XGBoost,0.11775540473654972,0.22981405664857874,0.26394383061824106
x264,pedestrian_area_1080p25_short.y4m.csv,Linear Regression,0.3163215679530218,0.6318343684050565,0.41044298650092376
x264,pedestrian_area_1080p25_short.y4m.csv,XGBoost,0.11944871179869379,0.2377691685443009,0.25540618914933627
x264,pedestrian_area_1080p25_short.y4m.csv,Linear Regression,0.3083974394446002,0.6992215986344876,0.39859495727047833
x264,pedestrian_area_1080p25_short.y4m.csv,XGBoost,0.12209789106956274,0.2924292581653996,0.2755106794604313
x264,pedestrian_area_1080p25_short.y4m.csv,Linear Regression,0.2926417629989627,0.6580966914812684,0.3756092773402718
x264,pedestrian_area_1080p25_short.y4m.csv,XGBoost,0.11076695111869295,0.20062261219760544,0.25832315863594046
x264,riverbed_1080p25_short.y4m.csv,Linear Regression,0.31841436449307237,0.665876493558602,0.422844645290969
x264,riverbed_1080p25_short.y4m.csv,XGBoost,0.12098279068806629,0.2510441132220701,0.2623844174438239
x264,riverbed_1080p25_short.y4m.csv,Linear Regression,0.30962568516338196,0.6327710386113061,0.4081284162598681
x264,riverbed_1080p25_short.y4m.csv,XGBoost,0.12477013188034108,0.21687720873766622,0.28167649495818015
x264,riverbed_1080p25_short.y4m.csv,Linear Regression,0.32046832068206266,0.6130117632137726,0.42321590825628197
x264,riverbed_1080p25_short.y4m.csv,XGBoost,0.1260222329655542,0.2484077772247923,0.26798738556375523
x264,riverbed_1080p25_short.y4m.csv,Linear Regression,0.312224330942516,0.6349070629560944,0.4109768283577337
x264,riverbed_1080p25_short.y4m.csv,XGBoost,0.12435375593596508,0.2535693942004057,0.2755393400216493
x264,riverbed_1080p25_short.y4m.csv,Linear Regression,0.29322170602155134,0.6222208272505222,0.3859905945780619
x264,riverbed_1080p25_short.y4m.csv,XGBoost,0.11397238377968048,0.20363127048093524,0.2666160191621728
x264,sd_bridge_close_cif_short.y4m.csv,Linear Regression,0.2991887128230627,0.8575644343639591,0.3838900827746503
x264,sd_bridge_close_cif_short.y4m.csv,XGBoost,0.10448661546472615,0.3515834231834945,0.2226730362694593
x264,sd_bridge_close_cif_short.y4m.csv,Linear Regression,0.28897494408741586,0.7242673221016744,0.3721891713464127
x264,sd_bridge_close_cif_short.y4m.csv,XGBoost,0.10198733566378099,0.1827775930362344,0.2234226926331114
x264,sd_bridge_close_cif_short.y4m.csv,Linear Regression,0.2970059547007154,0.9427690041979492,0.3833809736843287
x264,sd_bridge_close_cif_short.y4m.csv,XGBoost,0.10262004951785572,0.39495424603563406,0.21003338750351688
x264,sd_bridge_close_cif_short.y4m.csv,Linear Regression,0.292795838033891,0.6964015867176447,0.37321548641946445
x264,sd_bridge_close_cif_short.y4m.csv,XGBoost,0.10691896132741087,0.21868731185119888,0.23458230639156685
x264,sd_bridge_close_cif_short.y4m.csv,Linear Regression,0.27702297185713554,0.6105598685628782,0.3510113607810184
x264,sd_bridge_close_cif_short.y4m.csv,XGBoost,0.09617893956860078,0.16827393740850013,0.21641967346429716
x264,sd_city_4cif_short.y4m.csv,Linear Regression,0.3369373724014058,3.3438401088013423,0.432472561133121
x264,sd_city_4cif_short.y4m.csv,XGBoost,0.11971714023458599,0.887850308569191,0.26729865446132756
x264,sd_city_4cif_short.y4m.csv,Linear Regression,0.3290829460536815,2.8642682279910807,0.42459427743383144
x264,sd_city_4cif_short.y4m.csv,XGBoost,0.11979858098730446,0.8082071805123665,0.2707665980010861
x264,sd_city_4cif_short.y4m.csv,Linear Regression,0.33766376559798655,2.612466739884911,0.434281073639642
x264,sd_city_4cif_short.y4m.csv,XGBoost,0.12126645984460362,0.6151322124638824,0.25882848006114734
x264,sd_city_4cif_short.y4m.csv,Linear Regression,0.3299071819677135,2.728017388652105,0.4231573519584691
x264,sd_city_4cif_short.y4m.csv,XGBoost,0.1262676309558155,0.8461086310746074,0.2907819114597836
x264,sd_city_4cif_short.y4m.csv,Linear Regression,0.3133359104779807,3.102169294070995,0.39851887381720486
x264,sd_city_4cif_short.y4m.csv,XGBoost,0.11084045224946733,0.7032787785303557,0.25698794925052226
x264,sd_crew_cif_short.y4m.csv,Linear Regression,0.3114851346729186,0.9541361949517475,0.4035854854162494
x264,sd_crew_cif_short.y4m.csv,XGBoost,0.11015394296450064,0.3912119522263253,0.2454779881724558
x264,sd_crew_cif_short.y4m.csv,Linear Regression,0.30236174245544084,0.6357125166928632,0.3912950184530616
x264,sd_crew_cif_short.y4m.csv,XGBoost,0.11227649226706829,0.2143052763759691,0.25107482531686526
x264,sd_crew_cif_short.y4m.csv,Linear Regression,0.3128606083795005,0.6287432910352082,0.40545884216417843
x264,sd_crew_cif_short.y4m.csv,XGBoost,0.1136546137946618,0.23443948784261473,0.24273751804871432
x264,sd_crew_cif_short.y4m.csv,Linear Regression,0.3038919600208227,0.8825053087854131,0.39177973980874775
x264,sd_crew_cif_short.y4m.csv,XGBoost,0.11692336735391737,0.4248397314302553,0.2583364844203667
x264,sd_crew_cif_short.y4m.csv,Linear Regression,0.28760713534496923,0.6368724220675392,0.37159521001052964
x264,sd_crew_cif_short.y4m.csv,XGBoost,0.10613121223196964,0.19280308668703935,0.25221648672845987
x264,sintel_trailer_2k_720p24_short.y4m.csv,Linear Regression,0.27959785385875924,0.4791823205606321,0.3521316021670774
x264,sintel_trailer_2k_720p24_short.y4m.csv,XGBoost,0.10640729807087003,0.17806527622990356,0.2402656300323446
x264,sintel_trailer_2k_720p24_short.y4m.csv,Linear Regression,0.26934991736988273,0.430059215994918,0.3408192681755781
x264,sintel_trailer_2k_720p24_short.y4m.csv,XGBoost,0.10198811099114592,0.1484272244494934,0.2268714315100157
x264,sintel_trailer_2k_720p24_short.y4m.csv,Linear Regression,0.2747675535469373,0.4300955020134463,0.34945901038612276
x264,sintel_trailer_2k_720p24_short.y4m.csv,XGBoost,0.1083391594080285,0.18195833011303592,0.22979509380049074
x264,sintel_trailer_2k_720p24_short.y4m.csv,Linear Regression,0.27228848736578815,0.4382418802281647,0.34132550916137716
x264,sintel_trailer_2k_720p24_short.y4m.csv,XGBoost,0.11007876005429314,0.17445705382366208,0.2467600248792184
x264,sintel_trailer_2k_720p24_short.y4m.csv,Linear Regression,0.2581175194367194,0.4275785316187971,0.3218605174277388
x264,sintel_trailer_2k_720p24_short.y4m.csv,XGBoost,0.0947605747756195,0.1343151390304526,0.21579776163858155
xz,ambivert.wav.tar.csv,Linear Regression,0.4483557388568271,0.8905361551788746,0.5801601512315709
xz,ambivert.wav.tar.csv,XGBoost,0.019235373907761043,0.032893530273213754,0.04615380588504039
xz,ambivert.wav.tar.csv,Linear Regression,0.4445544758125732,0.8901651782848129,0.5837411460231435
xz,ambivert.wav.tar.csv,XGBoost,0.02033324141685616,0.03321667601020456,0.05017717110176949
xz,ambivert.wav.tar.csv,Linear Regression,0.4465641706640782,0.8939018338351802,0.5835444056460326
xz,ambivert.wav.tar.csv,XGBoost,0.02178727556698042,0.03519566233224193,0.057868638353973045
xz,ambivert.wav.tar.csv,Linear Regression,0.4396363463465813,0.9219682262864043,0.5685249643706733
xz,ambivert.wav.tar.csv,XGBoost,0.01708459081953668,0.03380948109253096,0.04175934102782881
xz,ambivert.wav.tar.csv,Linear Regression,0.4471166733209092,0.9839233341259745,0.5714111614971121
xz,ambivert.wav.tar.csv,XGBoost,0.01728129086675371,0.03467936192747565,0.039942768152914615
xz,artificl.tar.csv,Linear Regression,0.7678611416778632,1.1615931779803066,0.9191861385852047
xz,artificl.tar.csv,XGBoost,0.7867203448822149,1.2726736603661226,0.959014710615715
xz,artificl.tar.csv,Linear Regression,0.7489200209394422,1.1612710410453755,0.8903149734550301
xz,artificl.tar.csv,XGBoost,0.7964126689452412,1.3259249313321149,0.9649453643860677
xz,artificl.tar.csv,Linear Regression,0.7606881904285219,1.1432588014525606,0.8950701682283575
xz,artificl.tar.csv,XGBoost,0.8050336845435854,1.2897056027545306,0.9708227693675616
xz,artificl.tar.csv,Linear Regression,0.7566464903618932,1.2237527830476438,0.8921737204394645
xz,artificl.tar.csv,XGBoost,0.7788342397885412,1.3411610607926168,0.9546389550834151
xz,artificl.tar.csv,Linear Regression,0.7476359510821889,1.1313922134333518,0.8909483106017414
xz,artificl.tar.csv,XGBoost,0.7986936262485907,1.2917059560761603,0.9716936252504581
xz,deepfield.tar.csv,Linear Regression,0.40923487882472054,4.059805629817971,0.584240213357374
xz,deepfield.tar.csv,XGBoost,0.026976976574967414,0.2438038669362336,0.04627039765631596
xz,deepfield.tar.csv,Linear Regression,0.41819584087368855,4.919266401001501,0.5816047690940613
xz,deepfield.tar.csv,XGBoost,0.02761545341989284,0.24450142509520206,0.05516434957013575
xz,deepfield.tar.csv,Linear Regression,0.4061674991986614,22.906931038887198,0.5356243310249694
xz,deepfield.tar.csv,XGBoost,0.026080751905981334,0.3992824905888432,0.042203032398476836
xz,deepfield.tar.csv,Linear Regression,0.4193589630530779,3.9226831402519142,0.6141578647064556
xz,deepfield.tar.csv,XGBoost,0.02652032635196889,0.3997759738398022,0.044300554228930145
xz,deepfield.tar.csv,Linear Regression,0.42052263216839625,5.600397506178963,0.5750312462029423
xz,deepfield.tar.csv,XGBoost,0.02422682731620838,0.5081340098555039,0.03771342374496897
xz,enwik8.tar.csv,Linear Regression,0.4850988548300023,1.292601014465195,0.6386783664232267
xz,enwik8.tar.csv,XGBoost,0.07039410535971079,0.21608720752831678,0.2071645465423619
xz,enwik8.tar.csv,Linear Regression,0.4916784690319838,1.4313603569703972,0.6584457273751342
xz,enwik8.tar.csv,XGBoost,0.08147510412918221,0.22911782920420123,0.25261370212715606
xz,enwik8.tar.csv,Linear Regression,0.49643786448303784,1.2723747078638221,0.6815751640059151
xz,enwik8.tar.csv,XGBoost,0.08152436286817728,0.3401453084515326,0.2720846156241924
xz,enwik8.tar.csv,Linear Regression,0.481213476981766,1.501407643266833,0.6120644048603848
xz,enwik8.tar.csv,XGBoost,0.06395553528418818,0.23755135951352022,0.19015501164621573
xz,enwik8.tar.csv,Linear Regression,0.48973581829473234,1.4637884853306233,0.6512270721058216
xz,enwik8.tar.csv,XGBoost,0.0700333132115495,0.23626236536514852,0.25861776260255787
xz,fannie_mae_500k.tar.csv,Linear Regression,0.5116538513678596,3.9847291820876003,0.6192567718756086
xz,fannie_mae_500k.tar.csv,XGBoost,0.015873404890421813,0.17441523960069286,0.025361923189766905
xz,fannie_mae_500k.tar.csv,Linear Regression,0.5035273436312873,4.065777876097327,0.6073578757693107
xz,fannie_mae_500k.tar.csv,XGBoost,0.017665518742598137,0.2403143285544067,0.03765629050935391
xz,fannie_mae_500k.tar.csv,Linear Regression,0.5081068664388103,2.5218229742263283,0.6093093537433217
xz,fannie_mae_500k.tar.csv,XGBoost,0.014265401572487412,0.16634288908130057,0.021787229089045103
xz,fannie_mae_500k.tar.csv,Linear Regression,0.5056588805636641,2.27392798067098,0.6068861557909466
xz,fannie_mae_500k.tar.csv,XGBoost,0.015457834880562042,0.11462511719246699,0.02463392393842676
xz,fannie_mae_500k.tar.csv,Linear Regression,0.4961979891169656,2.6299646408224477,0.5901480152273221
xz,fannie_mae_500k.tar.csv,XGBoost,0.014775101604392589,0.12044759532817219,0.02580673091607069
xz,large.tar.csv,Linear Regression,0.4676210819136804,2.2124185321594245,0.5843582255814617
xz,large.tar.csv,XGBoost,0.02603433117978741,0.2982603011842041,0.038674261385451894
xz,large.tar.csv,Linear Regression,0.46373961394076,2.9022565727152623,0.5768451265065652
xz,large.tar.csv,XGBoost,0.025539309190556216,0.4029918747187779,0.038165688122790364
xz,large.tar.csv,Linear Regression,0.46990636037305583,1.8622477396703676,0.5636908871222646
xz,large.tar.csv,XGBoost,0.024611423084365668,0.18005314857933352,0.035027081407279635
xz,large.tar.csv,Linear Regression,0.4668709818186065,2.3705704853615894,0.5891362839259937
xz,large.tar.csv,XGBoost,0.02419666127884294,0.2548333844524857,0.034656187170684354
xz,large.tar.csv,Linear Regression,0.45962739168476124,4.1402654137808215,0.5673204214850839
xz,large.tar.csv,XGBoost,0.025941230478013347,0.43753867748714226,0.03597643642480104
xz,misc.tar.csv,Linear Regression,0.36686036293200186,1.0581440284841237,0.5098517099245992
xz,misc.tar.csv,XGBoost,0.09670564837823928,0.3092223237404003,0.2520354433064458
xz,misc.tar.csv,Linear Regression,0.36615118248082706,1.0583961602611938,0.5005140142592416
xz,misc.tar.csv,XGBoost,0.087388383531053,0.3182487772838293,0.2191373429048227
xz,misc.tar.csv,Linear Regression,0.3697171488357245,0.9548498331129588,0.5279948935440043
xz,misc.tar.csv,XGBoost,0.09299347767169906,0.23271740596543566,0.24201236999697165
xz,misc.tar.csv,Linear Regression,0.3532278011442823,0.9750137087370212,0.48761775022715553
xz,misc.tar.csv,XGBoost,0.08743111099489032,0.26500784581385006,0.218394984569493
xz,misc.tar.csv,Linear Regression,0.35409524505849194,1.061838579610292,0.4588833364312971
xz,misc.tar.csv,XGBoost,0.08258673506121998,0.282629597961027,0.19263265288809112
xz,silesia.tar.csv,Linear Regression,0.46251714657115534,1.769805575682442,0.5910077135888244
xz,silesia.tar.csv,XGBoost,0.021100098038557027,0.2224517555119194,0.045377910480409754
xz,silesia.tar.csv,Linear Regression,0.46543525010985626,3.049726209471196,0.5941195580815654
xz,silesia.tar.csv,XGBoost,0.021304771014826064,0.27223186827614665,0.04592468241527373
xz,silesia.tar.csv,Linear Regression,0.48068450572900057,2.050750459303695,0.6138054750990852
xz,silesia.tar.csv,XGBoost,0.01983584892404481,0.16535817507955136,0.039398720647127634
xz,silesia.tar.csv,Linear Regression,0.4609055009291666,1.6504809941430982,0.5776759730333803
xz,silesia.tar.csv,XGBoost,0.018541930769701644,0.12239051009157043,0.0393274324128008
xz,silesia.tar.csv,Linear Regression,0.46681693970456156,1.9705431056491625,0.5812971541698726
xz,silesia.tar.csv,XGBoost,0.019116187810923512,0.1393574322447599,0.03711266022862405
xz,uiq-32.bin.csv,Linear Regression,0.4546800423192519,1.377259136928112,0.5774566158118974
xz,uiq-32.bin.csv,XGBoost,0.07382403808216174,0.5505136429625517,0.20315505197047623
xz,uiq-32.bin.csv,Linear Regression,0.4673010799892486,11.780583194019886,0.60179313408943
xz,uiq-32.bin.csv,XGBoost,0.07554161124727762,2.31695462495888,0.22803124832190447
xz,uiq-32.bin.csv,Linear Regression,0.4749520246200773,0.9419188123909293,0.615059145048268
xz,uiq-32.bin.csv,XGBoost,0.08365210925951982,0.20890767698673698,0.22206193768168117
xz,uiq-32.bin.csv,Linear Regression,0.463554069368051,1.1163911483335274,0.6045991207634995
xz,uiq-32.bin.csv,XGBoost,0.0789468584284428,0.26019184321218397,0.2171230111099402
xz,uiq-32.bin.csv,Linear Regression,0.4698868282878512,9.60007718152878,0.5980849083673175
xz,uiq-32.bin.csv,XGBoost,0.06735982561469718,2.2162423050770483,0.20125027622253547
xz,uiq2-16.bin.csv,Linear Regression,0.45149396144348913,1.4072534339097618,0.6046111239336711
xz,uiq2-16.bin.csv,XGBoost,0.07873157375239816,0.4535901364910825,0.23313178627372935
xz,uiq2-16.bin.csv,Linear Regression,0.4702015680611125,0.9550056847381753,0.6327259383174304
xz,uiq2-16.bin.csv,XGBoost,0.0956319744662411,0.16064983933288882,0.2962521065827554
xz,uiq2-16.bin.csv,Linear Regression,0.46278957232507223,1.1198165631952373,0.6126816928997982
xz,uiq2-16.bin.csv,XGBoost,0.07496063994309918,0.204110758453504,0.21248978854173414
xz,uiq2-16.bin.csv,Linear Regression,0.4550807883091832,1.2804193382080007,0.6315998581158303
xz,uiq2-16.bin.csv,XGBoost,0.08073766338517172,0.2745315481386255,0.25874012438485666
xz,uiq2-16.bin.csv,Linear Regression,0.45795740578052574,1.5927141419222146,0.5784113872230903
xz,uiq2-16.bin.csv,XGBoost,0.06823193579268282,0.4824900436588808,0.16602151739333398
xz,uiq2-4.bin.csv,Linear Regression,0.43947763709749815,0.9467755731777148,0.6269783465770715
xz,uiq2-4.bin.csv,XGBoost,0.027035842950422845,0.08339346841883172,0.05100019007274638
xz,uiq2-4.bin.csv,Linear Regression,0.4573662614393915,1.0457636038184663,0.6293808346387618
xz,uiq2-4.bin.csv,XGBoost,0.02359505712103841,0.13266888527298198,0.036884026119501694
xz,uiq2-4.bin.csv,Linear Regression,0.45323112107301083,0.9155354316119307,0.6188383983048285
xz,uiq2-4.bin.csv,XGBoost,0.027576386333749276,0.0785993117848609,0.05536316547372636
xz,uiq2-4.bin.csv,Linear Regression,0.4443122103295668,1.0574094621655794,0.6410614546450508
xz,uiq2-4.bin.csv,XGBoost,0.024410446640635033,0.09146486276473235,0.04710575307939922
xz,uiq2-4.bin.csv,Linear Regression,0.4623579983116423,0.9707016568609284,0.6330402979109048
xz,uiq2-4.bin.csv,XGBoost,0.02372085983338462,0.09054007554089478,0.04154334525592702
xz,uiq2-8.bin.csv,Linear Regression,0.4454507099076425,0.8052955540333422,0.6676552419597029
xz,uiq2-8.bin.csv,XGBoost,0.094481442087787,0.16752940935722319,0.2978240437453902
xz,uiq2-8.bin.csv,Linear Regression,0.4566722460133271,0.91069761657851,0.6321413400462838
xz,uiq2-8.bin.csv,XGBoost,0.09529592956701786,0.24037731230949813,0.28670506284778574
xz,uiq2-8.bin.csv,Linear Regression,0.45075380302325707,0.8458669180308559,0.6038510292624435
xz,uiq2-8.bin.csv,XGBoost,0.07184045457771944,0.15590269683106556,0.18649154621186723
xz,uiq2-8.bin.csv,Linear Regression,0.4462611778421414,0.8865022187854706,0.6360970447040171
xz,uiq2-8.bin.csv,XGBoost,0.09396516775939875,0.18595634850418225,0.32540091489472844
xz,uiq2-8.bin.csv,Linear Regression,0.4593046208752213,0.9438825072485398,0.5966150665974924
xz,uiq2-8.bin.csv,XGBoost,0.08205152105991116,0.22201356771480807,0.196164238928403
xz,vmlinux-5.10.tar.csv,Linear Regression,0.41047029199878704,1.6512983638369092,0.5004916951875554
xz,vmlinux-5.10.tar.csv,XGBoost,0.03326462341798985,0.1643353041706449,0.04705131559241748
xz,vmlinux-5.10.tar.csv,Linear Regression,0.4180799062622744,4.033747713226104,0.5083641266064197
xz,vmlinux-5.10.tar.csv,XGBoost,0.03300131052461523,0.35608364340105764,0.05435999149063692
xz,vmlinux-5.10.tar.csv,Linear Regression,0.42605683516190823,1.7905551048486503,0.5179959227929638
xz,vmlinux-5.10.tar.csv,XGBoost,0.0355258598863553,0.17124063288791905,0.06271065563309941
xz,vmlinux-5.10.tar.csv,Linear Regression,0.4097403615095502,1.7173363427880128,0.5087469658040791
xz,vmlinux-5.10.tar.csv,XGBoost,0.0361811117955419,0.2046222034542464,0.06061266185584632
xz,vmlinux-5.10.tar.csv,Linear Regression,0.4174950586386114,2.013098128315803,0.5092673872343243
xz,vmlinux-5.10.tar.csv,XGBoost,0.03312721527817635,0.2035526426306775,0.04740813365121559
z3,AUFNIRA_z3.637557.smt2.csv,Linear Regression,0.5095218978299929,0.7157172208369957,0.5761492989456257
z3,AUFNIRA_z3.637557.smt2.csv,XGBoost,0.0015332421233660925,0.0016961929245983874,0.003113940033384902
z3,AUFNIRA_z3.637557.smt2.csv,Linear Regression,0.512165749621893,0.712394871526502,0.5769203782746773
z3,AUFNIRA_z3.637557.smt2.csv,XGBoost,0.0017106777090028407,0.001971085210697412,0.003172269742955314
z3,AUFNIRA_z3.637557.smt2.csv,Linear Regression,0.5239955150557554,0.6486457983492122,0.5971201371588021
z3,AUFNIRA_z3.637557.smt2.csv,XGBoost,0.001923869057503795,0.0017242539123201038,0.003475408345918353
z3,AUFNIRA_z3.637557.smt2.csv,Linear Regression,0.4978761932277102,0.6826533661838202,0.5686043830291344
z3,AUFNIRA_z3.637557.smt2.csv,XGBoost,0.001733566904412577,0.0019392672064789272,0.0031391235981536336
z3,AUFNIRA_z3.637557.smt2.csv,Linear Regression,0.49683599882075247,0.70296910480737,0.5624121131650528
z3,AUFNIRA_z3.637557.smt2.csv,XGBoost,0.00150027897567728,0.0016432582842414451,0.002961453347262132
z3,LRA_formula_277.smt2.csv,Linear Regression,0.279450858634394,0.34229753026099546,0.2843350345594024
z3,LRA_formula_277.smt2.csv,XGBoost,0.008468930882777398,0.010167979278336408,0.013402862848490684
z3,LRA_formula_277.smt2.csv,Linear Regression,0.2801241946534659,0.3407693752741213,0.2866218915162481
z3,LRA_formula_277.smt2.csv,XGBoost,0.008751496332366646,0.010837186732078381,0.014329432281330302
z3,LRA_formula_277.smt2.csv,Linear Regression,0.28118282885443635,0.32331494743536404,0.2874098140228293
z3,LRA_formula_277.smt2.csv,XGBoost,0.00866065838217745,0.009980273606951511,0.015295382110809252
z3,LRA_formula_277.smt2.csv,Linear Regression,0.27858034713334656,0.3310088748502569,0.283122906327633
z3,LRA_formula_277.smt2.csv,XGBoost,0.008959815277274283,0.010304809715491078,0.015189407284505777
z3,LRA_formula_277.smt2.csv,Linear Regression,0.27738160707704024,0.3485682693577984,0.2815850009417568
z3,LRA_formula_277.smt2.csv,XGBoost,0.008549501290771495,0.010262433382199128,0.015079319505578743
z3,QF_AUFBV_891_sqlite3.smt2.csv,Linear Regression,0.36538350858895197,1.0100349523709067,0.4559272539081004
z3,QF_AUFBV_891_sqlite3.smt2.csv,XGBoost,0.012441643978736948,0.02604613741778193,0.026163969553954666
z3,QF_AUFBV_891_sqlite3.smt2.csv,Linear Regression,0.4046472984875057,1.6758065630790882,0.540252339641428
z3,QF_AUFBV_891_sqlite3.smt2.csv,XGBoost,0.01537977201806022,0.050222977758171125,0.048750163870823246
z3,QF_AUFBV_891_sqlite3.smt2.csv,Linear Regression,0.38037051287670975,1.7622951012322883,0.47324011175964464
z3,QF_AUFBV_891_sqlite3.smt2.csv,XGBoost,0.014756047613045631,0.04810636505651339,0.03920411400571227
z3,QF_AUFBV_891_sqlite3.smt2.csv,Linear Regression,0.4187978721416965,1.7635257804582598,0.5844418604966056
z3,QF_AUFBV_891_sqlite3.smt2.csv,XGBoost,0.013563796776353524,0.039646232271539086,0.033564033108793564
z3,QF_AUFBV_891_sqlite3.smt2.csv,Linear Regression,0.3975955449734444,1.0099078534538775,0.5210254710182796
z3,QF_AUFBV_891_sqlite3.smt2.csv,XGBoost,0.016345166493534527,0.0378075715381397,0.03764156787196624
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,Linear Regression,0.24870146422983477,0.5837320526498642,0.30403308656319167
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,XGBoost,0.009193749975277984,0.02841324264635895,0.013894894780297562
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,Linear Regression,0.24207805697260132,0.6169951384127522,0.2914800792331954
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,XGBoost,0.01032324564668329,0.04226323360154046,0.015326200833992793
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,Linear Regression,0.2506463082156479,0.5877903468412482,0.3139132510880157
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,XGBoost,0.009395910132879284,0.026328832477528964,0.014298802144961887
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,Linear Regression,0.22391730990542244,0.6373136055163795,0.27773272877752353
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,XGBoost,0.008843717237497406,0.03791691763295215,0.013473795113448397
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,Linear Regression,0.24460832068656957,0.5647228537369248,0.29643568252357866
z3,QF_AUFLIA_swap_t1_pp_nf_ai_00010_002.cvc.smt2.csv,XGBoost,0.00935187539586274,0.033656150697179095,0.014288287061856905
z3,QF_BV_bench_3176.smt2.csv,Linear Regression,0.518466579782345,0.7827143121730874,0.5966894139635727
